group_id,major_code,download_url,status,year_evidence,major_evidence,document_evidence,notes,verification_status
YRCTI-450205,420901,https://www.yrcti.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1573771431&wbfileid=15442180,access_blocked,详情页发布于2025-09-30；PDF正文因验证码未核验,附件名明确为420901-安全技术与管理专业人才培养方案,人才培养方案PDF,官方附件入口要求图形验证码；未绕过验证码且未将HTML验证码页冒充PDF,verified
YRCTI-450205,450203,https://www.yrcti.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1573771431&wbfileid=15442259,access_blocked,详情页发布于2025-09-30；PDF正文因验证码未核验,附件名明确为450203-水利水电工程技术专业人才培养方案,人才培养方案PDF,官方附件入口要求图形验证码；未绕过验证码且未将HTML验证码页冒充PDF,verified
YRCTI-450205,450205,https://www.yrcti.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1573771431&wbfileid=15442188,access_blocked,详情页发布于2025-09-30；PDF正文因验证码未核验,附件名明确为450205-水利水电建筑工程人才培养方案,人才培养方案PDF,官方附件入口要求图形验证码；未绕过验证码且未将HTML验证码页冒充PDF,verified
YRCTI-450205,450207,https://www.yrcti.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1573771431&wbfileid=15442189,access_blocked,详情页发布于2025-09-30；PDF正文因验证码未核验,附件名明确为450207-治河与航道工程技术专业人才培养方案,人才培养方案PDF,官方附件入口要求图形验证码；未绕过验证码且未将HTML验证码页冒充PDF,verified
ZZRVTC-500105,500105,https://www.zzrvtc.edu.cn/_upload/article/files/72/0d/1b87f2574bbb9fbec39ac622f633/6a3d4b17-fefe-41e9-8ce4-df0a34ba3831.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道机车运用与维护；正文专业代码500105,人才培养方案,60页正式PDF；首页与末页核验通过,verified
ZZRVTC-500105,500106,https://www.zzrvtc.edu.cn/_upload/article/files/91/ef/83cfb64e4fceae7f7dd7f380d585/ce6a7786-dee7-4298-8cef-7d5f30fa1dc8.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道车辆技术；正文专业代码500106,人才培养方案,67页正式PDF；页面虽于2026年补发但PDF封面年份明确；首页与末页核验通过,verified
ZZRVTC-500105,500108,https://www.zzrvtc.edu.cn/_upload/article/files/b5/cc/ef3f29ee4ea7ab2d17aaa0ddf54e/733c055f-ad01-4573-9bab-488d7d285ffc.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,动车组检修技术；正文专业代码500108,人才培养方案,60页正式PDF；首页与末页核验通过,verified
ZZRVTC-500105,500104,https://www.zzrvtc.edu.cn/_upload/article/files/a0/53/4ab03c2c4f61a3350c8a498f5764/e0598103-c467-4b8b-87ac-e69dd58986df.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道养路机械应用技术；正文专业代码500104,人才培养方案,54页正式PDF；首页与末页核验通过,verified
ZZRVTC-500105,500112,https://www.zzrvtc.edu.cn/_upload/article/files/b3/70/13bda3bb4d028b0a21a92ae02836/beb0acdd-0a37-4177-97af-c146b712a4ac.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道交通运营管理；正文专业代码500112,人才培养方案,31页正式PDF；首页与末页核验通过,verified
ZZRVTC-500109,500109,https://www.zzrvtc.edu.cn/_upload/article/files/41/a9/d6312634484294ebb7bcc87258e8/9702d179-4a7c-4923-a1be-b89df51ba211.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,高速铁路综合维修技术；正文专业代码500109,人才培养方案,53页正式PDF；首页与末页核验通过,verified
ZZRVTC-500109,500107,https://www.zzrvtc.edu.cn/_upload/article/files/23/ca/cf8a9a0c43fca4491f6a42e391a7/3bb66b13-eeb6-47e1-8b1b-7f8b1edf3c9e.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道供电技术；正文专业代码500107,人才培养方案,50页正式PDF；首页与末页核验通过,verified
ZZRVTC-500109,500111,https://www.zzrvtc.edu.cn/_upload/article/files/fc/32/35794d5c4eb480f22747d12ff768/a0e910bd-68d0-4ff9-befd-1ebd4d660d93.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道通信与信息化技术；正文专业代码500111,人才培养方案,55页正式PDF；首页与末页核验通过,verified
ZZRVTC-500109,500110,https://www.zzrvtc.edu.cn/_upload/article/files/ba/2d/8b2cd8d1438e92a30a020f8084d5/53842298-f809-4653-be19-2a3b12334b5d.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,铁道信号自动控制；正文专业代码500110,人才培养方案,47页正式PDF；首页与末页核验通过,verified
ZZRVTC-500109,500102,https://www.zzrvtc.edu.cn/_upload/article/files/4a/12/967082ae4911955d58772d95f0e9/0ff32a0e-6f75-4036-a43a-550d97684626.pdf,eligible_official_2025,PDF封面明确2025版且编制时间为2025年8月,高速铁路施工与维护；正文专业代码500102,人才培养方案,71页正式PDF；首页与末页核验通过,verified
XCITC-460301,460301,https://jwc.xcitc.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1882018581&wbfileid=6608007,eligible_official_2025,官网公示页标题及PDF封面均明确2025级,机电一体化技术；PDF封面专业代码460301,人才培养方案,40页正式PDF；首页与末页视觉核验通过；SHA-256为898a9f885f85f8be7bebb2178e1cd834ab5897d5b9c60ee7a0d141f1a03802f2,verified
XCITC-460301,460104,https://jwc.xcitc.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1882018581&wbfileid=6608017,eligible_official_2025,官网公示页标题及PDF封面均明确2025级,机械制造及自动化；PDF封面专业代码460104,人才培养方案,37页中国特色学徒制三年制正式PDF；同页另有中德方向版；主记录采用非中德方向文件；首页与末页视觉核验通过；SHA-256为0823e68c5a3222dd439a4bcb3efc3eaf3122bfb46c859e70be0e821e37b01cdd,verified
XCITC-460301,460306,https://jwc.xcitc.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1882018581&wbfileid=6608012,eligible_official_2025,官网公示页标题及PDF封面均明确2025级,电气自动化技术；PDF封面专业代码460306,人才培养方案,45页正式PDF；首页与末页视觉核验通过；SHA-256为a3c83365ff78e6ab305d84c2103f25a4fcf38750457dbd383faf292aa283d092,verified
XCITC-460301,460305,https://jwc.xcitc.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1882018581&wbfileid=6608018,eligible_official_2025,官网公示页标题及PDF封面均明确2025级,工业机器人技术；PDF封面专业代码460305,人才培养方案,47页正式PDF；首页与末页视觉核验通过；SHA-256为d3cb2e2fcd863e9f577083d398d2835d11aafabada0bc5944dc1357484fcb312,verified
XCITC-460301,460310,https://jwc.xcitc.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1882018581&wbfileid=6608016,eligible_official_2025,官网公示页标题及PDF封面均明确2025级,工业互联网应用；PDF封面专业代码460310,人才培养方案,50页正式PDF；首页与末页视觉核验通过；SHA-256为f954edf9568a1fcb532fc03f3bfb441fdee500c07d433f7b8cb5a8b2d53ba77e,verified
HNETC-510209,510209,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,人工智能技术应用专业群仅作为质量报告案例出现,155页学校质量年度报告而非专业人才培养方案,不作为人工智能技术应用专业2025级方案,verified
HNETC-510209,510205,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,大数据技术仅作为学校专业或项目名称出现,155页学校质量年度报告而非专业人才培养方案,不作为大数据技术专业2025级方案,verified
HNETC-510209,510201,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,未形成计算机应用技术专业方案证据,155页学校质量年度报告而非专业人才培养方案,不作为计算机应用技术专业2025级方案,verified
HNETC-510209,510207,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,信息安全技术应用仅作为学校专业或项目名称出现,155页学校质量年度报告而非专业人才培养方案,不作为信息安全技术应用专业2025级方案,verified
HNETC-510209,510206,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,云计算技术应用仅作为学校专业或项目名称出现,155页学校质量年度报告而非专业人才培养方案,不作为云计算技术应用专业2025级方案,verified
HNETC-510209,510212,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,未形成区块链技术应用专业方案证据,155页学校质量年度报告而非专业人才培养方案,不作为区块链技术应用专业2025级方案,verified
HNETC-510209,510204,https://www.henetc.edu.cn/__local/E/DC/B3/06E9FCEC043D4BABB5D4C6F4DE9_E0DA12AA_98AAFA.pdf,wrong_document_type,官网页面题名明确为2025年度质量报告,未形成数字媒体技术专业方案证据,155页学校质量年度报告而非专业人才培养方案,不作为数字媒体技术专业2025级方案,verified
HBTGPT-470201,470201,https://www.tgc.edu.cn/upload/2023/1008/20231008010035542.pdf,wrong_year,官网页面标题明确为2021级且附件发布于2023年,应用化工技术,人才培养方案,官方旧版方案不符合2025级口径,verified
HBTGPT-470201,470209,https://www.tgc.edu.cn/upload/2023/1008/20231008010035542.pdf,major_mismatch,官网页面标题明确为2021级且附件发布于2023年,附件对应应用化工技术而非化工自动化技术,人才培养方案,同时为旧年度且专业不匹配，不作为2025级成果入库,verified
HBTGPT-470201,460301,https://www.tgc.edu.cn/upload/2023/1008/20231008010035542.pdf,major_mismatch,官网页面标题明确为2021级且附件发布于2023年,附件对应应用化工技术而非机电一体化技术,人才培养方案,同时为旧年度且专业不匹配，不作为2025级成果入库,verified
HBTGPT-470201,460306,https://www.tgc.edu.cn/upload/2023/1008/20231008010035542.pdf,major_mismatch,官网页面标题明确为2021级且附件发布于2023年,附件对应应用化工技术而非电气自动化技术,人才培养方案,同时为旧年度且专业不匹配，不作为2025级成果入库,verified
WHCP-460704,460704,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成智能网联汽车技术专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WHCP-460704,460702,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成新能源汽车技术专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WHCP-460704,510107,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成汽车智能技术专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WHCP-460704,460701,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成汽车制造与试验技术专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WHCP-460704,500211,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成汽车检测与维修技术专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WHCP-460704,500210,https://jwzy.whcp.edu.cn/_upload/article/files/c9/25/ec59706e4ce7ad9bfbc50eb46128/7e3f53bc-4a52-4db4-80c1-ff5d8e637717.docx,wrong_document_type,官网页面发布于2026年且附件未标2025级,未形成汽车技术服务与营销专业内容证据,人才培养方案研制与管理平台操作手册,仅为平台使用说明，不是专业人才培养方案,verified
WRU-500108,500108,https://jwc.wru.edu.cn/__local/F/B6/8D/4A317067CE9300416D548203E0B_E7953462_CAE56.pdf?e=.pdf,wrong_year,官网页面及方案正文明确为2021级,动车组检修技术；专业代码500108,人才培养方案,官方旧版方案不符合2025级口径,verified
WRU-500108,500105,https://jwc.wru.edu.cn/__local/8/7F/C2/7102B38A7FACBCAC6C7EF7EAF3C_48241242_95450.pdf,wrong_year,官网页面及方案正文明确为2023级,铁道机车运用与维护,人才培养方案,官方公开目录最新仍为2023级，不作为2025级成果,verified
WRU-500108,500106,https://jwc.wru.edu.cn/__local/0/CC/E1/D098EFB086EB0225E4F6FF49E45_46CA43E4_C6EC8.pdf?e=.pdf,wrong_year,官网页面及方案正文明确为2021级,铁道车辆技术,人才培养方案,官方旧版方案不符合2025级口径,verified
WRU-500108,500602,https://jwc.wru.edu.cn/__local/C/35/FD/B0C54BB08DD6442653A659C87F5_C55F0DF0_DB23D.pdf?e=.pdf,wrong_year,官网页面及方案正文明确为2021级,城市轨道车辆应用技术,人才培养方案,官方旧版方案不符合2025级口径,verified
WRU-500111,500110,https://jwc.wru.edu.cn/__local/D/2B/20/55774077EC51F14E927DA6D9542_7B0C1438_104797.pdf?e=.pdf,wrong_year,官网页面及方案正文明确为2021级,铁道信号自动控制,人才培养方案,官方旧版方案不符合2025级口径,verified
WRU-500111,510301,https://jwc.wru.edu.cn/__local/0/BE/27/09F642A06BBCAAA99E31125AC5D_14379BCE_BD20C.pdf,wrong_year,官网页面及方案正文明确为2022级,现代通信技术,人才培养方案,官方旧版方案不符合2025级口径,verified
WRU-500111,460404,https://jwc.wru.edu.cn/__local/0/A9/9E/3821CA38A94C481E7E4895DCA3E_D8605927_BA0D5.pdf,wrong_year,官网页面及方案正文明确为2022级,轨道交通通信信号设备制造与维护,人才培养方案,官方旧版方案不符合2025级口径,verified
HNIVC-460103,460103,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第42页专业方案封面均明确为2025级,数控技术（460103）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第42页专业名称、代码和适用年级,verified
HNIVC-460103,460104,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第2页专业方案封面均明确为2025级,机械制造及自动化（460104）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第2页专业名称、代码和适用年级,verified
HNIVC-460103,460201,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第209页专业方案封面均明确为2025级,智能制造装备技术（460201）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第209页专业名称、代码和适用年级,verified
HNIVC-460103,460119,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第86页专业方案封面均明确为2025级,工业产品质量检测技术（460119）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第86页专业名称、代码和适用年级,verified
HNIVC-460103,460106,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第128页专业方案封面均明确为2025级,工业工程技术（460106）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第128页专业名称、代码和适用年级,verified
HNIVC-460103,460118,https://www.hunangy.com/__local/7/21/D4/B0A724568D88A1A89A7C521EAA1_F114B0DB_4CF705.pdf,eligible_official_2025,官网页面标题及PDF第167页专业方案封面均明确为2025级,机械装备制造技术（460118）,学校机械工程学院2025级人才培养方案汇编,手工核验PDF目录及第167页专业名称、代码和适用年级,verified
CAVTC-460601,460601,https://jww.cavtc.cn/__local/F/33/36/8410564026BCC4C0FDC8EEB1D79_76A8F475_1BB53A.pdf,eligible_official_2025,PDF封面明确适用2025级,飞行器数字化制造技术（460601）,专业人才培养方案,55页官方PDF；首页名称、代码、年级和学院核验通过；SHA-256为315ce030295b1c28acf9b0c117973556d478c219239bf8c5f7e2902a19428a04,verified
CAVTC-460601,460603,https://jww.cavtc.cn/__local/8/BA/2A/FA9972C73E3FD27FDF1CCEB9675_5F35D8F4_219B4D.pdf,eligible_official_2025,PDF封面明确适用2025级,航空发动机制造技术（460603）,专业人才培养方案,53页官方PDF；首页名称、代码、年级和学院核验通过；SHA-256为dd9c443f3b3151e7eb8a4ca815bc1e564a73b00a5c87d5ae4049447a17e8fc00,verified
CAVTC-460601,430603,https://jww.cavtc.cn/__local/6/C2/CC/52D02506CD84A6421E8720960E9_DE92BB41_1EC790.pdf,eligible_official_2025,PDF封面明确适用2025级,复合材料智能制造技术（430603）,专业人才培养方案,48页官方PDF；首页名称、代码、年级和学院核验通过；SHA-256为e3a43a5732bd77f3bf78311608d857b4d26ba027c5015e9f0688743ca30d5b34,verified
CAVTC-460601,460110,https://jww.cavtc.cn/__local/3/21/92/DB3EC709C6F41719D0E0F45AEB3_DAAE12BD_1BE28E.pdf,eligible_official_2025,PDF封面明确适用2025级,智能焊接技术（460110）,专业人才培养方案,55页官方PDF；首页名称、代码、年级和学院核验通过；SHA-256为61ec3a13807b741ca78b74f5217a22e6788bc5168f6680e605670a0f84888cc2,verified
CAVTC-460601,460103,https://jww.cavtc.cn/__local/8/C4/2C/C4590139AADF2E9F668EFA042F0_B6816876_1C4EB2.pdf,eligible_official_2025,PDF封面明确适用2025级,数控技术（460103）,专业人才培养方案,54页官方PDF；首页名称、代码、年级和学院核验通过；SHA-256为9112d4cc0b2694c789e35bfab39cc539f8ab7f2b3186d1c60bada0976062731e,verified
HNBEMC-410101,410101,https://dfs.hnbemc.edu.cn//2025/10/16/2025101621295016941nm7c.pdf,eligible_official_2025,PDF首页明确适用2025级,种子生产与经营（410101）且标注种子生产与经营专业群,三年制高职专业人才培养方案,87页官方PDF；SHA-256为a92db1ffe35830a428ad0e6a86a6d1f81db99537501ef4b7c328bc655a13c6ae,verified
HNBEMC-410101,410118,https://dfs.hnbemc.edu.cn//2025/10/16/20251016212950723m4eykl.pdf,eligible_official_2025,PDF首页明确适用2025级,休闲农业经营与管理（410118）且标注种子专业群,三年制高职专业人才培养方案,66页官方PDF；SHA-256为0383d0a6116fee76004aa32c303ce68b26e465dc642bff3a572744aacbe9749b,verified
HNBEMC-410101,410105,https://dfs.hnbemc.edu.cn//2025/10/16/20251016212951040ckm7ab.pdf,eligible_official_2025,PDF首页明确适用2025级,园艺技术（410105）且标注种子生产与经营专业群,三年制高职专业人才培养方案,84页官方PDF；SHA-256为66c7f00d026c5906a8fb4d2f73003a1f6ab9e5c2857d3f91dec11b3c17c09edd,verified
HNBEMC-410101,410115,https://dfs.hnbemc.edu.cn//2025/10/20/2025102021534320576iwf2.pdf,eligible_official_2025,PDF首页明确适用2025级,绿色食品生产技术（410115）且标注种子生产与经营专业群,三年制高职专业人才培养方案,72页官方PDF；SHA-256为bfc68da38d96339ca3410e07d4ce522c2839a398f65c4a8ae359fe4ef7bd4630,verified
HNBEMC-410101,410202,https://dfs.hnbemc.edu.cn//2025/10/16/20251016212951536mph1gk.pdf,eligible_official_2025,PDF首页明确适用2025级,园林技术（410202）且标注种子生产与经营专业群,三年制高职专业人才培养方案,61页官方PDF；SHA-256为7ac47657160abcb3f6c2b8c72dacc57c204f9bae8b88502400554f3763b2ae3f,verified
HNBEMC-410101,410106,https://dfs.hnbemc.edu.cn//2025/10/16/202510162129522833g7tqu.pdf,eligible_official_2025,PDF首页明确适用2025级,植物保护与检疫技术（410106）且标注种子生产与经营专业群,三年制高职专业人才培养方案,85页官方PDF；SHA-256为37f0efbab02a8432c9b32021a695abbabd1f702c524dd7a4043302c519eb5258,verified
HNBEMC-410101,540109,https://dfs.hnbemc.edu.cn//2025/10/16/20251016212952280lwrvda.pdf,eligible_official_2025,PDF首页明确适用2025级,茶艺与茶文化（540109）且标注种子生产与经营专业群,三年制高职专业人才培养方案,88页官方PDF；SHA-256为d3fa9f5dc5838c9f2702974e01572a813196998b68a1a9c3cf346268fab9adc9,verified
HNBEMC-410101,440106,https://dfs.hnbemc.edu.cn//2025/10/16/20251016212951768za5qeg.pdf,eligible_official_2025,PDF首页明确适用2025级,建筑室内设计（440106）且标注种子生产与经营专业群,三年制高职专业人才培养方案,75页官方PDF；SHA-256为3f0250a93be35d8b15dd605dcd8ec2b820bdeb31689bdba4201bd23dc04e54b0,verified
HNACVC-550125,550125,https://www.hnmeida.com.cn/__local/C/7C/3A/54B6471B0B073550F4F08BB4C81_09ED4E4C_141B33.pdf,eligible_official_2025,PDF封面明确适用2025级,刺绣设计与工艺（550125）,普通三年制专业人才培养方案,59页官方PDF；排除同专业中高职衔接方案；SHA-256为88a82a26fd04a6fbb2e421d27590006e8d78cc3801409906e913a3d25d35a393,verified
HNACVC-550125,550112,https://www.hnmeida.com.cn/__local/4/47/83/362416E128317E38CBC34C3833E_9BEB1E8C_DFB98.pdf,eligible_official_2025,PDF封面明确适用2025级,工艺美术品设计（550112）,普通三年制专业人才培养方案,54页官方PDF；SHA-256为03163047cd4771127544c6515453dba57cf48f553d03b7e8d4153bb05f585e65,verified
HNACVC-550125,550119,https://www.hnmeida.com.cn/__local/B/58/FE/18BF2FEDE4B513C3CBC64D5D4DE_EEBF3D3F_10BBC4.pdf,eligible_official_2025,PDF封面明确适用2025级,雕刻艺术设计（550119）,普通三年制专业人才培养方案,65页官方PDF；排除同专业中高职衔接方案；SHA-256为a922af0841217ce6dc5995a1f9e24cb1360c5f12b236683fa65796eb0156f88f,verified
HNACVC-550125,550123,https://www.hnmeida.com.cn/__local/A/DF/AD/412B94D4CDDE282ACB4D8019984_93DEF0D7_FF14E.pdf,eligible_official_2025,PDF封面明确适用2025级,首饰设计与工艺（550123）,普通三年制专业人才培养方案,64页官方PDF；SHA-256为168856cf2e80b0137799d96f894c3930528ce511dc83a8458d51d3e2efb0ccfe,verified
HNACVC-550125,550122,https://www.hnmeida.com.cn/__local/1/42/82/593F3D20364191ADDB2DCD0A15A_896DDB85_1133B4.pdf,eligible_official_2025,PDF封面明确适用2025级,陶瓷设计与工艺（550122）,普通三年制专业人才培养方案,65页官方PDF；SHA-256为0ff2eabbaeeba664a161935915b85dab83809affaa81bc6d0725498eeba43c01,verified
CSCTC-540202,540202,https://jwc.hncpu.com/fj/2025/xc/xc002.pdf,access_blocked,教务处2025级方案总页列明2025级,烹饪工艺与营养（540202）,普通三年制专业人才培养方案,HTTPS入口返回学校WAF黑名单页；未绕过WAF且未使用HTTP入口替代,verified
CSCTC-540202,540204,https://jwc.hncpu.com/fj/2025/xc/xc003.pdf,access_blocked,教务处2025级方案总页列明2025级,西式烹饪工艺（540204）,普通三年制专业人才培养方案,HTTPS入口返回学校WAF黑名单页；未绕过WAF且未使用HTTP入口替代,verified
CSCTC-540202,540205,https://jwc.hncpu.com/fj/2025/xc/xc004.pdf,access_blocked,教务处2025级方案总页列明2025级,营养配餐（540205）,普通三年制专业人才培养方案,HTTPS入口返回学校WAF黑名单页；未绕过WAF且未使用HTTP入口替代,verified
CSCTC-540202,540201,https://jwc.hncpu.com/fj/2025/xc/xc001.pdf,access_blocked,教务处2025级方案总页列明2025级,餐饮智能管理（540201）,普通三年制专业人才培养方案,HTTPS入口返回学校WAF黑名单页；未绕过WAF且未使用HTTP入口替代,verified
CSCTC-540202,530701,https://jwc.hncpu.com/fj/2025/xc/xc007.pdf,access_blocked,教务处2025级方案总页列明2025级,电子商务（530701）,普通三年制专业人才培养方案,HTTPS入口返回学校WAF黑名单页；未绕过WAF且未使用HTTP入口替代,verified
HNMMC-550103,550103,https://jwc.hnmmc.cn/_upload/article/files/ce/1e/1906ae624fedb99f9e60aa81dd01/1e668326-679f-4696-9c5f-a30b681d62f0.pdf,eligible_official_2025,PDF封面明确适用2025级,数字媒体艺术设计（550103）,普通三年制专业人才培养方案,58页官方PDF；SHA-256为1ac50650dc7c00423228a61075fedc412ca17939744ae134a82b290aba1084e2,verified
