institution_code,seed_url,seed_type,evidence_url,verification_status
SDVCST,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,teaching_affairs_group_plan,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,verified
SDVCST,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,official_2025_plan_review,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,official_second_phase_group,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,school_college_group_membership,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,official_2025_plan_work_meeting,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,official_2025_plan_review,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,official_wrong_year_plan_index,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,verified
YTVC,https://www.yantai.gov.cn/art/2025/3/31/art_61378_3248034.html,government_second_phase_evidence,https://www.yantai.gov.cn/art/2025/3/31/art_61378_3248034.html,verified
YTVC,https://www.yantai.gov.cn/col/col11795/art/2026/art_eacef473e0c58e7308925c5b7dd336cf.html,government_current_project_status,https://www.yantai.gov.cn/col/col11795/art/2026/art_eacef473e0c58e7308925c5b7dd336cf.html,verified
YTVC,https://www.yantai.gov.cn/cms_files/jcms1/web1/site/attach/0/ce69981d406741fca4da2124976b661a.pdf,government_new_round_group_evidence,https://www.yantai.gov.cn/cms_files/jcms1/web1/site/attach/0/ce69981d406741fca4da2124976b661a.pdf,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/1056.htm,teaching_affairs_group_membership,https://jwc.ytvc.edu.cn/info/1018/1056.htm,verified
YTVC,https://jwc.ytvc.edu.cn/zyjs/zysz.htm,teaching_affairs_plan_index,https://jwc.ytvc.edu.cn/zyjs/zysz.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/2008.htm,official_2025_plan,https://jwc.ytvc.edu.cn/info/1018/2008.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/2006.htm,official_2025_special_track_plan,https://jwc.ytvc.edu.cn/info/1018/2006.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/1663.htm,official_wrong_year_teaching_plan,https://jwc.ytvc.edu.cn/info/1018/1663.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1153/5560.htm,official_second_phase_evidence,https://zs.sdwfvc.edu.cn/info/1153/5560.htm,verified
WFVC,https://www.sdwfvc.edu.cn/info/1813/283053.htm,official_second_phase_group_evidence,https://www.sdwfvc.edu.cn/info/1813/283053.htm,verified
WFVC,https://nl.sdwfvc.edu.cn/info/1285/7062.htm,official_current_college_profile,https://nl.sdwfvc.edu.cn/info/1285/7062.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/4023.htm,official_major_evidence,https://zs.sdwfvc.edu.cn/info/1060/4023.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1687.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1687.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1685.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1685.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1688.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1688.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/rcpy/pyfa/nlkjxy.htm,teaching_affairs_plan_index,https://jwc.sdwfvc.edu.cn/rcpy/pyfa/nlkjxy.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8586.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8586.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8616.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8616.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8606.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8606.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8596.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8596.htm,verified
WHVC,https://www.whvc.edu.cn/219/list.htm,official_current_profile,https://www.whvc.edu.cn/219/list.htm,verified
WHVC,https://www.whvc.edu.cn/xxgk/2026/0104/c7804a132982/page.htm,official_2025_quality_report,https://www.whvc.edu.cn/xxgk/2026/0104/c7804a132982/page.htm,verified
WHVC,https://www.whvc.edu.cn/jdgc/2026/0320/c2540a134047/page.htm,official_new_double_high_work,https://www.whvc.edu.cn/jdgc/2026/0320/c2540a134047/page.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/1847/list.htm,official_legacy_group_membership,https://www.whvc.edu.cn/jwc/1847/list.htm,manual_review_required
WHVC,https://www.whvc.edu.cn/cbgc/cbgcjszyq_8889/list.htm,official_current_group_page,https://www.whvc.edu.cn/cbgc/cbgcjszyq_8889/list.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/rcpyfa_7907/list.htm,teaching_affairs_plan_index,https://www.whvc.edu.cn/jwc/rcpyfa_7907/list.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/2025/0713/c7907a130218/page.htm,official_wrong_year_plan,https://www.whvc.edu.cn/jwc/2025/0713/c7907a130218/page.htm,verified
WHVC,https://www.whvc.edu.cn/cbgc/2149/list.htm,school_college_teaching_index,https://www.whvc.edu.cn/cbgc/2149/list.htm,verified
WHVC,https://www.whvc.edu.cn/jdgc/1395/list.htm,school_college_teaching_index,https://www.whvc.edu.cn/jdgc/1395/list.htm,verified
SDMY,https://www.sdmy.edu.cn/info/1024/14459.htm,official_second_phase_group_evidence,https://www.sdmy.edu.cn/info/1024/14459.htm,verified
SDMY,https://www.sdmy.edu.cn/__local/2/EB/5E/0173A29EEEC80D3C0C123D09BBE_F81DD0F2_842E05.pdf,official_2025_quality_report_group_membership,https://www.sdmy.edu.cn/__local/2/EB/5E/0173A29EEEC80D3C0C123D09BBE_F81DD0F2_842E05.pdf,verified
SDMY,https://jwc.sdmy.edu.cn/rcpy.htm,teaching_affairs_plan_index,https://jwc.sdmy.edu.cn/rcpy.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2309.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2309.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2330.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2330.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2323.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2323.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2210.htm,official_wrong_year_plan,https://jwc.sdmy.edu.cn/info/1045/2210.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2211.htm,official_wrong_year_plan,https://jwc.sdmy.edu.cn/info/1045/2211.htm,verified
JNVTC,https://jnzyjsxy.cn/tsjx/tsppzy1.htm,official_second_phase_group_evidence,https://jnzyjsxy.cn/tsjx/tsppzy1.htm,verified
JNVTC,https://jnzyjsxy.cn/info/1052/7955.htm,official_2025_quality_report_group_membership,https://jnzyjsxy.cn/info/1052/7955.htm,manual_review_required
JNVTC,https://jnzyjsxy.cn/njwc/,teaching_affairs_home,https://jnzyjsxy.cn/njwc/,verified
JNVTC,https://jnzyjsxy.cn/njwc/xzyd.htm,teaching_affairs_download_index,https://jnzyjsxy.cn/njwc/xzyd.htm,verified
JNVTC,https://jnzyjsxy.cn/njwc/jwgl.htm,teaching_affairs_management_index,https://jnzyjsxy.cn/njwc/jwgl.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/zyjs.htm,school_college_major_index,https://jnzyjsxy.cn/jdgcx/zyjs.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/cyxz.htm,school_college_download_index,https://jnzyjsxy.cn/jdgcx/cyxz.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/jxky.htm,school_college_teaching_index,https://jnzyjsxy.cn/jdgcx/jxky.htm,verified
WFEC,https://www.wfec.edu.cn/info/1023/49831.htm,official_second_phase_group_evidence,https://www.wfec.edu.cn/info/1023/49831.htm,verified
WFEC,https://xxgk.wfec.edu.cn/info/1038/13301.htm,official_2025_quality_report_group_membership,https://xxgk.wfec.edu.cn/info/1038/13301.htm,manual_review_required
WFEC,https://jwc.wfec.edu.cn/,teaching_affairs_home,https://jwc.wfec.edu.cn/,manual_review_required
WFEC,https://jwc.wfec.edu.cn/zyjs/tsppgspzy_q_.htm,teaching_affairs_professional_group_index,https://jwc.wfec.edu.cn/zyjs/tsppgspzy_q_.htm,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/,school_college_home,https://hhxy.wfec.edu.cn/,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/zy.htm,school_college_major_index,https://hhxy.wfec.edu.cn/zy.htm,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/jxky.htm,school_college_teaching_index,https://hhxy.wfec.edu.cn/jxky.htm,manual_review_required
QDGW,https://www.qdgw.edu.cn/info/1501/127091.htm,official_second_phase_group_evidence,https://www.qdgw.edu.cn/info/1501/127091.htm,verified
QDGW,https://zhgk.qdgw.edu.cn/info/1011/7835.htm,official_2025_plan_review_evidence,https://zhgk.qdgw.edu.cn/info/1011/7835.htm,manual_review_required
QDGW,https://zhgk.qdgw.edu.cn/,school_college_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://xdhhxy.qdgw.edu.cn/,school_college_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://jxgz.qdgw.edu.cn/,teaching_affairs_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://jxgz.qdgw.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1941,teaching_affairs_operation_index,https://jxgz.qdgw.edu.cn/,manual_review_required
QDGW,https://zs.qdgw.edu.cn/article.php?id=324&mid=60,current_school_college_major_index,https://zs.qdgw.edu.cn/article.php?id=324&mid=60,manual_review_required
QDGW,https://xxgk.qdgw.edu.cn/info/1081/1465.htm,official_2025_quality_report,https://xxgk.qdgw.edu.cn/info/1081/1465.htm,manual_review_required
QDGW,https://xxgk.qdgw.edu.cn/__local/0/FF/7B/83603B3C76E64F1723D78F9F153_95DCFD9F_538743.pdf,official_group_membership_report,https://xxgk.qdgw.edu.cn/,manual_review_required
LWVC,https://www.lwvc.edu.cn/info/1021/16177.htm,official_2025_quality_report,https://www.lwvc.edu.cn/info/1021/16177.htm,verified
LWVC,https://www.lwvc.edu.cn/__local/8/69/2C/4694FBB40ABF0B32C6442657E54_74AA99F0_BD47CC.pdf,official_2025_quality_report_group_membership,https://www.lwvc.edu.cn/info/1021/16177.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/rcpy.htm,teaching_affairs_plan_index,https://jwc.lwvc.edu.cn/rcpy.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/2305.htm,official_wrong_year_plan_published_2025,https://jwc.lwvc.edu.cn/info/1024/2305.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1706.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1706.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1707.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1707.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1708.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1708.htm,manual_review_required
SZPU,https://www.szpu.edu.cn/info/1225/22880.htm,official_second_phase_selected_status,https://www.szpu.edu.cn/info/1225/22880.htm,verified
SZPU,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,official_second_phase_application_portal,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/3/3C/5A/90BA7B7379E7A9126FF4C2C8277_20FB994D_4598A.pdf,official_group_membership_information_form,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/C/39/19/25ABE6D5498D5CC25FCADC560AC_E4014B81_52AF2D.pdf,official_electronics_group_report,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/B/AB/0B/A57C932CE3CF46565FC1521E9B1_098D9DE5_4FFD75.pdf,official_nev_group_report,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/zlgcsb2019/szzyjsxyrcpyfa/a24jrcpyfa.htm,official_plan_archive_latest_public_page,https://pingshen.szpu.edu.cn/zlgcsb2019/szzyjsxyrcpyfa/a24jrcpyfa.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/0/CA/21/D84F6D56C0905483FEEF823114F_FE0B9CDC_5E53D.pdf,official_2023_bachelor_plans,https://pingshen.szpu.edu.cn/,manual_review_required
SZPU,https://jiaowc.szpu.edu.cn/,teaching_affairs_home,https://jiaowc.szpu.edu.cn/,manual_review_required
