institution_code,seed_url,seed_type,evidence_url,verification_status
SDVCST,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,teaching_affairs_group_plan,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,verified
SDVCST,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,official_2025_plan_review,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,official_second_phase_group,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,school_college_group_membership,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,official_2025_plan_work_meeting,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,official_2025_plan_review,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,official_wrong_year_plan_index,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,verified
