group_id,major_code,major_name,membership_evidence_url,verification_status
HNPI-510101,510101,电子信息工程技术,https://www.hnpi.edu.cn/_upload/article/files/32/1d/55c51f324c8e8bd0b5cc52b51d7f/a5132657-b020-49d9-8230-7271d7cbe1af.pdf,verified
HNPI-510101,510102,物联网应用技术,https://www.hnpi.edu.cn/_upload/article/files/32/1d/55c51f324c8e8bd0b5cc52b51d7f/a5132657-b020-49d9-8230-7271d7cbe1af.pdf,verified
HNPI-510101,510302,现代移动通信技术,https://www.hnpi.edu.cn/_upload/article/files/32/1d/55c51f324c8e8bd0b5cc52b51d7f/a5132657-b020-49d9-8230-7271d7cbe1af.pdf,verified
HNPI-510101,510209,人工智能技术应用,https://www.hnpi.edu.cn/_upload/article/files/32/1d/55c51f324c8e8bd0b5cc52b51d7f/a5132657-b020-49d9-8230-7271d7cbe1af.pdf,verified
HNPI-510101,510205,大数据技术,https://www.hnpi.edu.cn/_upload/article/files/32/1d/55c51f324c8e8bd0b5cc52b51d7f/a5132657-b020-49d9-8230-7271d7cbe1af.pdf,verified
BITC-510401,510101,电子信息工程技术,https://admission.bitc.edu.cn/info/1371/5841.htm,verified
BITC-510401,460301,机电一体化技术,https://admission.bitc.edu.cn/info/1371/5841.htm,verified
BITC-510401,510401,集成电路技术,https://admission.bitc.edu.cn/info/1371/5841.htm,verified
BITC-510401,510402,微电子技术,https://admission.bitc.edu.cn/info/1371/5841.htm,verified
HNCC-460702,500210,汽车技术服务与营销,https://www.hncc.edu.cn/info/1298/25282.htm,verified
HNCC-460702,500211,汽车检测与维修技术,https://www.hncc.edu.cn/info/1298/25284.htm,verified
HNCC-460702,460702,新能源汽车技术,https://www.hncc.edu.cn/info/1298/25286.htm,verified
HNCC-460702,460704,智能网联汽车技术,https://www.hncc.edu.cn/info/1298/25288.htm,verified
BGY-460301,460301,机电一体化技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-460301,460305,工业机器人技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-460301,460102,数字化设计与制造技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-460301,460310,工业互联网应用,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-460301,510209,人工智能技术应用,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-420301,420301,工程测量技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-420301,510202,计算机网络技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-420301,420307,无人机测绘技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-420301,440304,智能建造技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
BGY-420301,420904,安全智能监测技术,https://www.bgy.edu.cn/xxxw/d60be85826fd425d93a980c229c8dac9.htm,verified
TJMVTC-460609,460609,无人机应用技术,https://www.tjmvtc.edu.cn/info/1333/10063.htm,verified
TJMVTC-460609,460305,工业机器人技术,https://www.tjmvtc.edu.cn/info/1333/10063.htm,verified
TJMVTC-460609,460306,电气自动化技术,https://www.tjmvtc.edu.cn/info/1333/10063.htm,verified
TJMVTC-460609,510103,应用电子技术,https://www.tjmvtc.edu.cn/info/1333/10063.htm,verified
TJMC-460510,460510,海洋工程装备技术,https://www.tjmc.edu.cn/info/1085/12583.htm,verified
TJMC-460510,460110,智能焊接技术,https://www.tjmc.edu.cn/info/1085/12583.htm,verified
TJMC-460510,460502,船舶动力工程技术,https://www.tjmc.edu.cn/info/1085/12583.htm,verified
TJMC-460510,460120,理化测试与质检技术,https://www.tjmc.edu.cn/info/1085/12583.htm,verified
TJEIC-510202,510202,计算机网络技术,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
TJEIC-510202,510207,信息安全技术应用,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
TJEIC-510202,510102,物联网应用技术,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
TJEIC-510202,510206,云计算技术应用,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
TJEIC-510202,510301,现代通信技术,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
TJEIC-510202,510201,计算机应用技术,https://www.tjdz.edu.cn/a/departmentsite/dianzixi/,verified
CZIMT-460305,460305,工业机器人技术,https://zt.czimt.edu.cn/dqx/8355/list.htm,verified
CZIMT-460305,460306,电气自动化技术,https://zt.czimt.edu.cn/dqx/8355/list.htm,verified
CZIMT-460305,460301,机电一体化技术,https://zt.czimt.edu.cn/dqx/8355/list.htm,verified
CZIMT-460305,460201,智能制造装备技术,https://zt.czimt.edu.cn/dqx/8355/list.htm,verified
TJTC-460104,460104,机械制造及自动化,https://xcb.tjtc.edu.cn/info/1003/2810.htm,verified
TJTC-460104,460306,电气自动化技术,https://xcb.tjtc.edu.cn/info/1003/2810.htm,verified
TJTC-460104,460113,模具设计与制造,https://xcb.tjtc.edu.cn/info/1003/2810.htm,verified
TJTC-460104,460112,增材制造技术,https://xcb.tjtc.edu.cn/info/1003/2810.htm,verified
ZFC-530201,530201,金融服务与管理,https://www.zfc.edu.cn/_upload/article/files/84/95/fafb928d40eea5148c93fd8ef5f0/e9587ffb-04ef-487f-a4d9-8faee5c17f59.pdf,verified
ZFC-530201,530207,国际金融,https://www.zfc.edu.cn/_upload/article/files/84/95/fafb928d40eea5148c93fd8ef5f0/e9587ffb-04ef-487f-a4d9-8faee5c17f59.pdf,verified
ZFC-530201,530208,农村金融,https://www.zfc.edu.cn/_upload/article/files/84/95/fafb928d40eea5148c93fd8ef5f0/e9587ffb-04ef-487f-a4d9-8faee5c17f59.pdf,verified
ZFC-530201,530202,金融科技应用,https://www.zfc.edu.cn/_upload/article/files/84/95/fafb928d40eea5148c93fd8ef5f0/e9587ffb-04ef-487f-a4d9-8faee5c17f59.pdf,verified
ZFC-530501,530501,国际经济与贸易,https://www.zfc.edu.cn/_upload/article/files/26/db/1cf9a86f447c8bf64dc00236e4d8/03df6bb7-188e-4cc5-b939-2720b16e7947.pdf,verified
ZFC-530501,530502,国际商务,https://www.zfc.edu.cn/_upload/article/files/26/db/1cf9a86f447c8bf64dc00236e4d8/03df6bb7-188e-4cc5-b939-2720b16e7947.pdf,verified
ZFC-530501,530702,跨境电子商务,https://www.zfc.edu.cn/_upload/article/files/26/db/1cf9a86f447c8bf64dc00236e4d8/03df6bb7-188e-4cc5-b939-2720b16e7947.pdf,verified
ZFC-530501,570201,商务英语,https://www.zfc.edu.cn/_upload/article/files/26/db/1cf9a86f447c8bf64dc00236e4d8/03df6bb7-188e-4cc5-b939-2720b16e7947.pdf,verified
ZFC-530501,540112,会展策划与管理,https://www.zfc.edu.cn/_upload/article/files/26/db/1cf9a86f447c8bf64dc00236e4d8/03df6bb7-188e-4cc5-b939-2720b16e7947.pdf,verified
ZIME-260102,260102,智能制造工程技术,https://www.zime.edu.cn/__local/F/B3/3C/1344FF7F05EA344CA556554BD06_92886B0D_574EB9.pdf,verified
ZIME-260102,260101,机械设计制造及自动化,https://www.zime.edu.cn/__local/9/2F/C5/C9239DC278DC131F30FE85C123B_CFE18E88_940162.pdf,verified
ZIME-260102,260106,材料成型及控制工程,https://www.zime.edu.cn/__local/3/1A/91/06D231711D28AEDEBD1615151FD_3378335F_DC3A6A.pdf,verified
ZIME-260102,260201,装备智能化技术,https://www.zime.edu.cn/__local/D/11/3A/25F80691C96D0E1748332E2FB4F_A244782A_5B9EEF.pdf,verified
ZIME-260102,460113,模具设计与制造,https://www.zime.edu.cn/__local/7/DF/CF/4E3DA4D0EA2AC5C6D62DCF7A691_FB33365A_193FDE.pdf,verified
ZIME-260102,460201,智能制造装备技术,https://www.zime.edu.cn/__local/E/AC/E4/183959C68E502EC1932E2BEE75B_52AEA557_12C7B9.pdf,verified
ZIME-260303,260303,智能控制技术,https://www.zime.edu.cn/__local/F/CD/91/67859469EC017A2CCE551236356_7D35D27E_610003.pdf,verified
ZIME-260303,260301,机械电子工程技术,https://www.zime.edu.cn/__local/1/D7/EB/17ED081173551027074E29B94ED_09353E07_619D15.pdf,verified
ZIME-260303,460306,电气自动化技术,https://www.zime.edu.cn/__local/6/0F/F1/3706A6C31D692387462A38344A6_B3EA16CE_215012.pdf,verified
ZIME-260303,510103,应用电子技术,https://www.zime.edu.cn/__local/2/3F/5E/9277867113C89CB48A081C2CD9F_D3F588F4_19751C.pdf,verified
ZIME-260303,460305,工业机器人技术,https://www.zime.edu.cn/__local/A/DC/F2/58ABFA4AE1BA580B4729802A45A_B2B1BBBD_157429.pdf,verified
ZJTIE-530802,530802,现代物流管理,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJTIE-530802,530603,关务与外贸服务,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJTIE-530802,530803,物流工程技术,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJTIE-530802,460303,智能控制技术,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJTIE-530802,510102,物联网应用技术,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJTIE-530802,530810,供应链运营,https://ltjj.zjtie.edu.cn/1663/list.htm,verified
ZJITC-460115,460115,智能光电制造技术,https://jwc.zjitc.edu.cn/__local/B/F5/FF/DA0193364212395C3D6CA15CC43_BB184ABE_6116D4.pdf,verified
ZJITC-460115,460305,工业机器人技术,https://jwc.zjitc.edu.cn/__local/B/F5/FF/DA0193364212395C3D6CA15CC43_BB184ABE_6116D4.pdf,verified
ZJITC-460115,460301,机电一体化技术,https://jwc.zjitc.edu.cn/__local/B/F5/FF/DA0193364212395C3D6CA15CC43_BB184ABE_6116D4.pdf,verified
ZJITC-460115,460104,机械制造及自动化,https://jwc.zjitc.edu.cn/__local/B/F5/FF/DA0193364212395C3D6CA15CC43_BB184ABE_6116D4.pdf,verified
ZJITC-460115,460113,模具设计与制造,https://jwc.zjitc.edu.cn/__local/B/F5/FF/DA0193364212395C3D6CA15CC43_BB184ABE_6116D4.pdf,verified
ZJBC-530701,530701,电子商务,https://www.zjbc.edu.cn/dit/113/listm2.htm,verified
ZJBC-530701,530703,移动商务,https://www.zjbc.edu.cn/dit/113/listm2.htm,verified
ZJBC-530701,530702,跨境电子商务,https://www.zjbc.edu.cn/dit/113/listm2.htm,verified
ZJBC-530701,530706,商务数据分析与应用,https://www.zjbc.edu.cn/dit/113/listm2.htm,verified
ZJBC-530701,530501,国际经济与贸易,https://www.zjbc.edu.cn/dit/113/listm2.htm,verified
WZVCST-490102,490102,绿色食品生产技术,https://zs.wzvcst.edu.cn/danye/31.shtml,verified
WZVCST-490102,410103,设施农业与装备,https://zs.wzvcst.edu.cn/danye/29.shtml,verified
WZVCST-490102,410102,种子生产与经营,https://zs.wzvcst.edu.cn/danye/30.shtml,verified
WZVCST-490102,490101,食品智能加工技术,https://zs.wzvcst.edu.cn/danye/32.shtml,verified
ZJIET-530701,530701,电子商务,https://www.zjiet.edu.cn/114/,verified
ZJIET-530701,510203,软件技术,https://www.zjiet.edu.cn/114/,verified
ZJIET-530701,510201,计算机应用技术,https://www.zjiet.edu.cn/114/,verified
ZJIET-530701,510202,计算机网络技术,https://www.zjiet.edu.cn/114/,verified
TCZJ-540106,540106,酒店管理与数字化运营,https://www.tourzj.edu.cn/__local/6/0E/D1/A4542390BAC47ADF04D13624F6F_836FF5A4_EBBEF5.pdf,verified
TCZJ-540106,540107,民宿管理与运营,https://www.tourzj.edu.cn/__local/6/0E/D1/A4542390BAC47ADF04D13624F6F_836FF5A4_EBBEF5.pdf,verified
TCZJ-540106,540201,餐饮智能管理,https://www.tourzj.edu.cn/__local/6/0E/D1/A4542390BAC47ADF04D13624F6F_836FF5A4_EBBEF5.pdf,verified
TCZJ-540106,540202,烹饪工艺与营养,https://www.tourzj.edu.cn/__local/6/0E/D1/A4542390BAC47ADF04D13624F6F_836FF5A4_EBBEF5.pdf,verified
TCZJ-540106,540204,西式烹饪工艺,https://www.tourzj.edu.cn/__local/6/0E/D1/A4542390BAC47ADF04D13624F6F_836FF5A4_EBBEF5.pdf,verified
ZJVTIT-500201,500201,道路与桥梁工程技术,https://www.zjvtit.edu.cn/info/1003/22817.htm,verified
ZJVTIT-500201,500207,智能交通技术,https://www.zjvtit.edu.cn/info/1003/22817.htm,verified
ZJVTIT-500201,440501,工程造价,https://www.zjvtit.edu.cn/info/1003/22817.htm,verified
ZJVTIT-500201,440601,市政工程技术,https://www.zjvtit.edu.cn/info/1003/22817.htm,verified
ZJVTIT-500201,500101,铁道工程技术,https://www.zjvtit.edu.cn/info/1003/22817.htm,verified
ZJJS-440304,440304,智能建造技术,https://www.zjjs.edu.cn/_img/2025/01/16/20250116101339662.pdf,verified
ZJJS-440304,440301,建筑工程技术,https://www.zjjs.edu.cn/_img/2025/01/16/20250116101339662.pdf,verified
ZJJS-440304,440303,建筑钢结构工程技术,https://www.zjjs.edu.cn/_img/2025/01/16/20250116101339662.pdf,verified
ZJJS-440304,440601,市政工程技术,https://www.zjjs.edu.cn/_img/2025/01/16/20250116101339662.pdf,verified
ZJJS-440304,440102,建筑装饰工程技术,https://www.zjjs.edu.cn/_img/2025/01/16/20250116101339662.pdf,verified
YWICC-530501,530501,国际经济与贸易,https://wywm.ywicc.edu.cn/xygk/xyjj.htm,verified
YWICC-530501,530802,现代物流管理,https://wywm.ywicc.edu.cn/xygk/xyjj.htm,verified
YWICC-530501,530502,国际商务,https://wywm.ywicc.edu.cn/xygk/xyjj.htm,verified
YWICC-530501,570202,应用英语,https://wywm.ywicc.edu.cn/xygk/xyjj.htm,verified
YWICC-530501,570212,应用西班牙语,https://wywm.ywicc.edu.cn/xygk/xyjj.htm,verified
SICT-530805,530805,冷链物流技术与管理,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,manual_review_required
SICT-530805,530802,现代物流管理,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,manual_review_required
SICT-530805,460205,制冷与空调技术,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,manual_review_required
SICT-530805,460306,电气自动化技术,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,manual_review_required
SICT-510205,510205,大数据技术,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,manual_review_required
SICT-510205,510206,云计算技术应用,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,manual_review_required
SICT-510205,510102,物联网应用技术,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,manual_review_required
SICT-510205,510209,人工智能技术应用,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,manual_review_required
ZBPU-460104,460104,机械制造及自动化,https://www.zbpu.edu.cn/info/1114/16339.htm,verified
ZBPU-460104,460103,数控技术,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,manual_review_required
ZBPU-460104,460306,电气自动化技术,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,manual_review_required
ZBPU-460104,460305,工业机器人技术,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,manual_review_required
ZBPU-460104,460301,机电一体化技术,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,manual_review_required
ZBPU-460104,460303,智能控制技术,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,manual_review_required
ZBPU-270201,270201,应用化工技术,https://paper.jyb.cn/zgjyb/h5/html5/2026-06/09/content_144744_19604066.htm,verified
ZBPU-270201,470201,应用化工技术,https://paper.jyb.cn/zgjyb/h5/html5/2026-06/09/content_144744_19604066.htm,verified
ZBPU-270201,470208,分析检验技术,https://hgx.zbpu.edu.cn/zysz.htm,manual_review_required
ZBPU-270201,470204,石油化工技术,https://hgx.zbpu.edu.cn/zysz.htm,manual_review_required
BZPT-460104,460104,机械制造及自动化,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT-460104,460103,数控技术,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT-460104,460301,机电一体化技术,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT-460104,460306,电气自动化技术,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT-460104,460305,工业机器人技术,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT-470201,470201,应用化工技术,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,verified
BZPT-470201,430208,电厂化学与环保技术,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,verified
BZPT-470201,470204,石油化工技术,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,verified
BZPT-470201,430307,新能源材料应用技术,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,verified
RZPT-410401,410401,水产养殖技术,https://www.rzpt.cn/xxgk/xxjj.htm,verified
RZPT-410401,490202,生物制药技术,https://hyjsx.rzpt.cn/zysz1.htm,manual_review_required
RZPT-410401,490101,食品智能加工技术,https://hyjsx.rzpt.cn/zysz1.htm,manual_review_required
RZPT-410401,490104,食品检验检测技术,https://hyjsx.rzpt.cn/zysz1.htm,manual_review_required
RZPT-410401,470101,食品生物技术,https://hyjsx.rzpt.cn/zysz1.htm,manual_review_required
RZPT-410401,420802,环境工程技术,https://hyjsx.rzpt.cn/zysz1.htm,manual_review_required
RZPT-430401,430401,钢铁智能冶金技术,https://www.rzpt.cn/xxgk/xxjj.htm,verified
RZPT-430401,460306,电气自动化技术,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1096,manual_review_required
RZPT-430401,430403,钢铁冶金设备维护,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1098,manual_review_required
RZPT-430401,430404,金属材料检测技术,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1155,manual_review_required
RZPT-430401,430402,智能轧钢技术,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1156,manual_review_required
RZPT-430401,510211,工业互联网技术,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1175,manual_review_required
RZPT-430401,460303,智能控制技术,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1180,manual_review_required
SDP-500602,500602,城市轨道车辆应用技术,https://www.sdp.edu.cn/csgd/,verified
SDP-500602,500606,城市轨道交通运营管理,https://www.sdp.edu.cn/csgd/,verified
SDP-500602,500603,城市轨道交通机电技术,https://www.sdp.edu.cn/csgd/,verified
SDP-500602,500605,城市轨道交通供配电技术,https://www.sdp.edu.cn/csgd/,verified
SDP-500602,500604,城市轨道交通通信信号技术,https://www.sdp.edu.cn/csgd/,verified
SDP-460104,460104,机械制造及自动化,https://www.sdp.edu.cn/xwzx/info/1011/55397.htm,verified
SDP-460104,460301,机电一体化技术,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,460306,电气自动化技术,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,510101,电子信息工程技术,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,460303,智能控制技术,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,460310,工业互联网应用,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,460112,增材制造技术,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,500306,港口机械与智能控制,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
SDP-460104,500307,港口与航运管理,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,manual_review_required
JNVC-460101,460101,机械设计与制造,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_adf69c12998c4ddfa566a393606cc050.html,verified
JNVC-460101,460301,机电一体化技术,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_adf69c12998c4ddfa566a393606cc050.html,verified
JNVC-460101,460305,工业机器人技术,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_adf69c12998c4ddfa566a393606cc050.html,verified
JNVC-460101,460306,电气自动化技术,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_662bf103100c4911838ebd626122637b.html,verified
JNVC-460101,460310,工业互联网应用,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_662bf103100c4911838ebd626122637b.html,verified
