institution_code,seed_url,seed_type,evidence_url,verification_status
SICT,https://www.sict.edu.cn/,school_homepage,https://www.sict.edu.cn/,access_blocked
SICT,https://www.sict.edu.cn/uploads/2024/0731/17224061394c37011e47e39c1f.pdf,official_school_profile,https://www.sict.edu.cn/uploads/2024/0731/17224061394c37011e47e39c1f.pdf,verified
SICT,https://jnedu.jinan.gov.cn/col/col83009/art/2026/art_6b324883d29c49a4bd9da9ccd1bb5fea.html,official_group_announcement,https://jnedu.jinan.gov.cn/col/col83009/art/2026/art_6b324883d29c49a4bd9da9ccd1bb5fea.html,verified
SICT,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,secondary_membership_evidence,https://cj.sina.com.cn/articles/view/5895814239/15f6afc5f02001cgfs,manual_review_required
SICT,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,secondary_membership_evidence,https://edu.china.com.cn/2025-06/05/content_117912425.shtml,manual_review_required
SICT,https://sd.sina.cn/news/2026-06-28/detail-inieykzq0412984.d.html,secondary_group_evidence,https://sd.sina.cn/news/2026-06-28/detail-inieykzq0412984.d.html,manual_review_required
ZBPU,https://www.zbpu.edu.cn/info/1114/16339.htm,official_group_announcement,https://www.zbpu.edu.cn/info/1114/16339.htm,verified
ZBPU,https://www.moe.gov.cn/jyb_xwfb/s5147/202512/t20251218_1423785.html,education_authority_group_evidence,https://www.moe.gov.cn/jyb_xwfb/s5147/202512/t20251218_1423785.html,verified
ZBPU,https://paper.jyb.cn/zgjyb/h5/html5/2026-06/09/content_144744_19604066.htm,education_authority_group_evidence,https://paper.jyb.cn/zgjyb/h5/html5/2026-06/09/content_144744_19604066.htm,verified
ZBPU,https://www.zbpu.edu.cn/xxgk/info/1006/2746.htm,official_2025_major_settings,https://www.zbpu.edu.cn/xxgk/info/1006/2746.htm,verified
ZBPU,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,school_college,https://jdxy.zbpu.edu.cn/rcpy/zysz.htm,verified
ZBPU,https://hgx.zbpu.edu.cn/zysz.htm,school_college,https://hgx.zbpu.edu.cn/zysz.htm,verified
ZBPU,https://jwc.zbpu.edu.cn/info/1012/3889.htm,teaching_affairs,https://jwc.zbpu.edu.cn/info/1012/3889.htm,verified
ZBPU,https://www.zbpu.edu.cn/xxgk/jxzlxx/zyqk.htm,teaching_affairs,https://www.zbpu.edu.cn/xxgk/jxzlxx/zyqk.htm,verified
ZBPU,https://www.zbpu.edu.cn/xxgk/info/1063/2730.htm,official_disclosure_report,https://www.zbpu.edu.cn/xxgk/info/1063/2730.htm,verified
BZPT,https://xxgk.bzpt.edu.cn/info/1401/7267.htm,official_group_announcement,https://xxgk.bzpt.edu.cn/info/1401/7267.htm,verified
BZPT,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,school_college_group_membership,https://jdgc.bzpt.edu.cn/info/1011/3926.htm,verified
BZPT,https://qf.bzpt.edu.cn/xygk/bmjj.htm,school_college_group_evidence,https://qf.bzpt.edu.cn/xygk/bmjj.htm,verified
BZPT,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,official_quality_report_group_membership,https://jwc.bzpt.edu.cn/__local/E/88/5D/67D320E48F0EF8CC12BADF179E0_9FCE7537_5FD91C.pdf,verified
BZPT,https://jwc.bzpt.edu.cn/info/1201/2322.htm,teaching_affairs,https://jwc.bzpt.edu.cn/info/1201/2322.htm,verified
BZPT,https://jwc.bzpt.edu.cn/rcpy.htm,teaching_affairs_plan_index,https://jwc.bzpt.edu.cn/rcpy.htm,verified
BZPT,https://cwc.bzpt.edu.cn/__local/2/74/FA/8BCF1A3A3BCCA543D1ECC7A432F_87315478_1637E.pdf,official_2025_major_settings,https://cwc.bzpt.edu.cn/__local/2/74/FA/8BCF1A3A3BCCA543D1ECC7A432F_87315478_1637E.pdf,verified
RZPT,https://www.rzpt.cn/xxgk/xxjj.htm,official_group_announcement,https://www.rzpt.cn/xxgk/xxjj.htm,verified
RZPT,https://www.rzpt.cn/info/1080/35787.htm,official_quality_report,https://www.rzpt.cn/info/1080/35787.htm,verified
RZPT,https://hyjsx.rzpt.cn/zysz1.htm,school_college,https://hyjsx.rzpt.cn/zysz1.htm,verified
RZPT,https://hyjsx.rzpt.cn/zyqjs.htm,school_college_group_page,https://hyjsx.rzpt.cn/zyqjs.htm,verified
RZPT,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1096,school_college,https://znyjx.rzpt.cn/dpzw.jsp?urltype=tree.TreeTempUrl&wbtreeid=1096,verified
RZPT,https://www.rzpt.cn/info/1070/34492.htm,teaching_affairs,https://www.rzpt.cn/info/1070/34492.htm,verified
RZPT,https://www.rzpt.cn/search.jsp?wbtreeid=1001,official_site_search,https://www.rzpt.cn/search.jsp?wbtreeid=1001,verified
RZPT,https://gotorzu.rzpt.cn/__local/D/49/18/570EE252619F214FFEB2FCA2F6C_9980CA33_6D914.pdf,official_2025_major_settings,https://gotorzu.rzpt.cn/__local/D/49/18/570EE252619F214FFEB2FCA2F6C_9980CA33_6D914.pdf,verified
SDP,https://www.sdp.edu.cn/xwzx/info/1011/55397.htm,official_group_announcement,https://www.sdp.edu.cn/xwzx/info/1011/55397.htm,verified
SDP,https://www.sdp.edu.cn/xwzx/info/1011/41957.htm,official_group_evidence,https://www.sdp.edu.cn/xwzx/info/1011/41957.htm,verified
SDP,https://www.sdp.edu.cn/csgd/,school_college_group_membership,https://www.sdp.edu.cn/csgd/,verified
SDP,https://www.sdp.edu.cn/csgd/info/1073/1422.htm,official_2025_plan_review,https://www.sdp.edu.cn/csgd/info/1073/1422.htm,verified
SDP,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,school_college,https://www.sdp.edu.cn/jcyjd/info/1031/2273.htm,verified
SDP,https://www.sdp.edu.cn/jcyjd/xzzq.htm,school_college_download_index,https://www.sdp.edu.cn/jcyjd/xzzq.htm,verified
SDP,https://www.sdp.edu.cn/__local/A/36/35/91CD6C40BDAFBD317F61B8C08D4_40834A3D_C3252.pdf,official_wrong_year_plan,https://www.sdp.edu.cn/__local/A/36/35/91CD6C40BDAFBD317F61B8C08D4_40834A3D_C3252.pdf,verified
JNVC,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_662bf103100c4911838ebd626122637b.html,government_information_disclosure,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_662bf103100c4911838ebd626122637b.html,verified
JNVC,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_adf69c12998c4ddfa566a393606cc050.html,government_information_disclosure,https://qsy.jinan.gov.cn/col/col8827/art/2026/art_adf69c12998c4ddfa566a393606cc050.html,verified
SDVCST,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,teaching_affairs_group_plan,https://jwc.sdvcst.edu.cn/info/1411/11635.htm,verified
SDVCST,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,official_2025_plan_review,https://fzfz.sdvcst.edu.cn/info/1729/6566.htm,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,official_second_phase_group,http://www.dyxy.edu.cn/index.php/cms/item-view-id-12511.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,school_college_group_membership,http://www.dyxy.edu.cn/s.php/syhg/item-list-category-24731.html,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,official_2025_plan_work_meeting,http://www.dyxy.edu.cn/index.php/cms/item-view-id-9698.shtml,verified
DYXY,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,official_2025_plan_review,http://www.dyxy.edu.cn/index.php/cms/item-view-id-10533.shtml,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,official_wrong_year_plan_index,http://www.dyxy.edu.cn/s.php/xxgk/item-list-category-25215-page-4.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58224.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58225.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58228.html,verified
DYXY,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,official_wrong_year_plan,http://www.dyxy.edu.cn/s.php/xxgk/item-view-id-58226.html,verified
YTVC,https://www.yantai.gov.cn/art/2025/3/31/art_61378_3248034.html,government_second_phase_evidence,https://www.yantai.gov.cn/art/2025/3/31/art_61378_3248034.html,verified
YTVC,https://www.yantai.gov.cn/col/col11795/art/2026/art_eacef473e0c58e7308925c5b7dd336cf.html,government_current_project_status,https://www.yantai.gov.cn/col/col11795/art/2026/art_eacef473e0c58e7308925c5b7dd336cf.html,verified
YTVC,https://www.yantai.gov.cn/cms_files/jcms1/web1/site/attach/0/ce69981d406741fca4da2124976b661a.pdf,government_new_round_group_evidence,https://www.yantai.gov.cn/cms_files/jcms1/web1/site/attach/0/ce69981d406741fca4da2124976b661a.pdf,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/1056.htm,teaching_affairs_group_membership,https://jwc.ytvc.edu.cn/info/1018/1056.htm,verified
YTVC,https://jwc.ytvc.edu.cn/zyjs/zysz.htm,teaching_affairs_plan_index,https://jwc.ytvc.edu.cn/zyjs/zysz.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/2008.htm,official_2025_plan,https://jwc.ytvc.edu.cn/info/1018/2008.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/2006.htm,official_2025_special_track_plan,https://jwc.ytvc.edu.cn/info/1018/2006.htm,verified
YTVC,https://jwc.ytvc.edu.cn/info/1018/1663.htm,official_wrong_year_teaching_plan,https://jwc.ytvc.edu.cn/info/1018/1663.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1153/5560.htm,official_second_phase_evidence,https://zs.sdwfvc.edu.cn/info/1153/5560.htm,verified
WFVC,https://www.sdwfvc.edu.cn/info/1813/283053.htm,official_second_phase_group_evidence,https://www.sdwfvc.edu.cn/info/1813/283053.htm,verified
WFVC,https://nl.sdwfvc.edu.cn/info/1285/7062.htm,official_current_college_profile,https://nl.sdwfvc.edu.cn/info/1285/7062.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/4023.htm,official_major_evidence,https://zs.sdwfvc.edu.cn/info/1060/4023.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1687.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1687.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1685.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1685.htm,verified
WFVC,https://zs.sdwfvc.edu.cn/info/1060/1688.htm,official_group_member_evidence,https://zs.sdwfvc.edu.cn/info/1060/1688.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/rcpy/pyfa/nlkjxy.htm,teaching_affairs_plan_index,https://jwc.sdwfvc.edu.cn/rcpy/pyfa/nlkjxy.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8586.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8586.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8616.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8616.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8606.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8606.htm,verified
WFVC,https://jwc.sdwfvc.edu.cn/info/2174/8596.htm,official_wrong_year_plan,https://jwc.sdwfvc.edu.cn/info/2174/8596.htm,verified
WHVC,https://www.whvc.edu.cn/219/list.htm,official_current_profile,https://www.whvc.edu.cn/219/list.htm,verified
WHVC,https://www.whvc.edu.cn/xxgk/2026/0104/c7804a132982/page.htm,official_2025_quality_report,https://www.whvc.edu.cn/xxgk/2026/0104/c7804a132982/page.htm,verified
WHVC,https://www.whvc.edu.cn/jdgc/2026/0320/c2540a134047/page.htm,official_new_double_high_work,https://www.whvc.edu.cn/jdgc/2026/0320/c2540a134047/page.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/1847/list.htm,official_legacy_group_membership,https://www.whvc.edu.cn/jwc/1847/list.htm,manual_review_required
WHVC,https://www.whvc.edu.cn/cbgc/cbgcjszyq_8889/list.htm,official_current_group_page,https://www.whvc.edu.cn/cbgc/cbgcjszyq_8889/list.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/rcpyfa_7907/list.htm,teaching_affairs_plan_index,https://www.whvc.edu.cn/jwc/rcpyfa_7907/list.htm,verified
WHVC,https://www.whvc.edu.cn/jwc/2025/0713/c7907a130218/page.htm,official_wrong_year_plan,https://www.whvc.edu.cn/jwc/2025/0713/c7907a130218/page.htm,verified
WHVC,https://www.whvc.edu.cn/cbgc/2149/list.htm,school_college_teaching_index,https://www.whvc.edu.cn/cbgc/2149/list.htm,verified
WHVC,https://www.whvc.edu.cn/jdgc/1395/list.htm,school_college_teaching_index,https://www.whvc.edu.cn/jdgc/1395/list.htm,verified
SDMY,https://www.sdmy.edu.cn/info/1024/14459.htm,official_second_phase_group_evidence,https://www.sdmy.edu.cn/info/1024/14459.htm,verified
SDMY,https://www.sdmy.edu.cn/__local/2/EB/5E/0173A29EEEC80D3C0C123D09BBE_F81DD0F2_842E05.pdf,official_2025_quality_report_group_membership,https://www.sdmy.edu.cn/__local/2/EB/5E/0173A29EEEC80D3C0C123D09BBE_F81DD0F2_842E05.pdf,verified
SDMY,https://jwc.sdmy.edu.cn/rcpy.htm,teaching_affairs_plan_index,https://jwc.sdmy.edu.cn/rcpy.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2309.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2309.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2330.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2330.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2323.htm,official_2025_plan,https://jwc.sdmy.edu.cn/info/1045/2323.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2210.htm,official_wrong_year_plan,https://jwc.sdmy.edu.cn/info/1045/2210.htm,verified
SDMY,https://jwc.sdmy.edu.cn/info/1045/2211.htm,official_wrong_year_plan,https://jwc.sdmy.edu.cn/info/1045/2211.htm,verified
JNVTC,https://jnzyjsxy.cn/tsjx/tsppzy1.htm,official_second_phase_group_evidence,https://jnzyjsxy.cn/tsjx/tsppzy1.htm,verified
JNVTC,https://jnzyjsxy.cn/info/1052/7955.htm,official_2025_quality_report_group_membership,https://jnzyjsxy.cn/info/1052/7955.htm,manual_review_required
JNVTC,https://jnzyjsxy.cn/njwc/,teaching_affairs_home,https://jnzyjsxy.cn/njwc/,verified
JNVTC,https://jnzyjsxy.cn/njwc/xzyd.htm,teaching_affairs_download_index,https://jnzyjsxy.cn/njwc/xzyd.htm,verified
JNVTC,https://jnzyjsxy.cn/njwc/jwgl.htm,teaching_affairs_management_index,https://jnzyjsxy.cn/njwc/jwgl.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/zyjs.htm,school_college_major_index,https://jnzyjsxy.cn/jdgcx/zyjs.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/cyxz.htm,school_college_download_index,https://jnzyjsxy.cn/jdgcx/cyxz.htm,verified
JNVTC,https://jnzyjsxy.cn/jdgcx/jxky.htm,school_college_teaching_index,https://jnzyjsxy.cn/jdgcx/jxky.htm,verified
WFEC,https://www.wfec.edu.cn/info/1023/49831.htm,official_second_phase_group_evidence,https://www.wfec.edu.cn/info/1023/49831.htm,verified
WFEC,https://xxgk.wfec.edu.cn/info/1038/13301.htm,official_2025_quality_report_group_membership,https://xxgk.wfec.edu.cn/info/1038/13301.htm,manual_review_required
WFEC,https://jwc.wfec.edu.cn/,teaching_affairs_home,https://jwc.wfec.edu.cn/,manual_review_required
WFEC,https://jwc.wfec.edu.cn/zyjs/tsppgspzy_q_.htm,teaching_affairs_professional_group_index,https://jwc.wfec.edu.cn/zyjs/tsppgspzy_q_.htm,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/,school_college_home,https://hhxy.wfec.edu.cn/,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/zy.htm,school_college_major_index,https://hhxy.wfec.edu.cn/zy.htm,manual_review_required
WFEC,https://hhxy.wfec.edu.cn/jxky.htm,school_college_teaching_index,https://hhxy.wfec.edu.cn/jxky.htm,manual_review_required
QDGW,https://www.qdgw.edu.cn/info/1501/127091.htm,official_second_phase_group_evidence,https://www.qdgw.edu.cn/info/1501/127091.htm,verified
QDGW,https://zhgk.qdgw.edu.cn/info/1011/7835.htm,official_2025_plan_review_evidence,https://zhgk.qdgw.edu.cn/info/1011/7835.htm,manual_review_required
QDGW,https://zhgk.qdgw.edu.cn/,school_college_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://xdhhxy.qdgw.edu.cn/,school_college_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://jxgz.qdgw.edu.cn/,teaching_affairs_home,https://www.qdgw.edu.cn/jgsz.htm,manual_review_required
QDGW,https://jxgz.qdgw.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1941,teaching_affairs_operation_index,https://jxgz.qdgw.edu.cn/,manual_review_required
QDGW,https://zs.qdgw.edu.cn/article.php?id=324&mid=60,current_school_college_major_index,https://zs.qdgw.edu.cn/article.php?id=324&mid=60,manual_review_required
QDGW,https://xxgk.qdgw.edu.cn/info/1081/1465.htm,official_2025_quality_report,https://xxgk.qdgw.edu.cn/info/1081/1465.htm,manual_review_required
QDGW,https://xxgk.qdgw.edu.cn/__local/0/FF/7B/83603B3C76E64F1723D78F9F153_95DCFD9F_538743.pdf,official_group_membership_report,https://xxgk.qdgw.edu.cn/,manual_review_required
LWVC,https://www.lwvc.edu.cn/info/1021/16177.htm,official_2025_quality_report,https://www.lwvc.edu.cn/info/1021/16177.htm,verified
LWVC,https://www.lwvc.edu.cn/__local/8/69/2C/4694FBB40ABF0B32C6442657E54_74AA99F0_BD47CC.pdf,official_2025_quality_report_group_membership,https://www.lwvc.edu.cn/info/1021/16177.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/rcpy.htm,teaching_affairs_plan_index,https://jwc.lwvc.edu.cn/rcpy.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/2305.htm,official_wrong_year_plan_published_2025,https://jwc.lwvc.edu.cn/info/1024/2305.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1706.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1706.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1707.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1707.htm,manual_review_required
LWVC,https://jwc.lwvc.edu.cn/info/1024/1708.htm,official_wrong_year_plan,https://jwc.lwvc.edu.cn/info/1024/1708.htm,manual_review_required
SZPU,https://www.szpu.edu.cn/info/1225/22880.htm,official_second_phase_selected_status,https://www.szpu.edu.cn/info/1225/22880.htm,verified
SZPU,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,official_second_phase_application_portal,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/3/3C/5A/90BA7B7379E7A9126FF4C2C8277_20FB994D_4598A.pdf,official_group_membership_information_form,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/C/39/19/25ABE6D5498D5CC25FCADC560AC_E4014B81_52AF2D.pdf,official_electronics_group_report,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/__local/B/AB/0B/A57C932CE3CF46565FC1521E9B1_098D9DE5_4FFD75.pdf,official_nev_group_report,https://pingshen.szpu.edu.cn/sbyys25/xsg.htm,manual_review_required
SZPU,https://pingshen.szpu.edu.cn/zlgcsb2019/szzyjsxyrcpyfa/a24jrcpyfa.htm,official_plan_archive_latest_public_page,https://pingshen.szpu.edu.cn/zlgcsb2019/szzyjsxyrcpyfa/a24jrcpyfa.htm,manual_review_required
